context1	context2	label
Määritelmä on ongelmallinen , sillä sekä psi että paranormaalit ilmiöt ovat vaikeasti määriteltävissä olevia käsitteitä . Joseph H . Rush on sanonut parapsykologian oppikirjassa , että psi viittaa kahteen parapsykologian ilmiöryhmään .  <word>ESP</word> eli aistien ulkopuolinen havaitseminen ja PK eli psykokineesi muodostavat modernin parapsykologian tärkeimmät tutkimusryhmät .	According to `` Reason `` , `` Shermer 's episodic book covers a wide range of subjects , in a wide range of manners . He takes ritual jabs at such old debunker punching bags as  <word>ESP</word> and UFO s ( through UFOlogy 's newest twist , alien abduction of humans ) . You 'll also find cogent debunkings of strange phenomena such as fire walking and psychic s who can discover `` unknowable '' facts about strangers .	T
Troy James Smith ( s . 20 . heinäkuuta 1984  <word>Columbus</word> , Ohio , Yhdysvallat ) on yhdysvaltalainen entinen amerikkalaisen jalkapallon pelaaja , pelipaikaltaan pelinrakentaja . Smith on vuoden 2006 Heisman Trophy - voittaja . Yliopistouransa jälkeen Smith ei vakiinnuttanut paikkaansa ammattilaissarjoissa .	Columbus , New Albany and Johnstown Traction - began 1900 to build an interurban from  <word>Columbus</word> to Johnstown via New Albany . Only opened a stub to Gahanna ( then a small village ) which was taken over by the city streetcar company .	T
Sitä kautta Isiksestä tuli helposti lähestyttävä myös kreikkalaisille , jotka kehittivät hänelle omat rituaalinsa . Rooma ssa Isis tunnettiin Taivaan kuningattarena , ja hänet yhdistettiin  <word>Ceres</word> iin ja myöhemmin Venukseen . Augustus esti Isikselle pyhitetyn temppelin rakentamisen Roomaan , sillä hän piti Isiksen palvontaa vaarallisena ja Roomaa heikentävänä egyptiläisenä tapana .	In 1989 a large trompe-l'œil fresco depicting the Roman goddess  <word>Ceres</word> was rediscovered behind layers of plaster and white paint in the former dining hall , the eastern wing of the Synod Hall ( see below , Apartments ) .	T
Kokugaku (, " kansallinen oppi ") oli  <word>japani</word> lainen filosofinen koulukunta , joka syntyi 1700 - luvun lopulla . Kokugakun juuret olivat kangaku n eli " kiinalaisen opin ", käytännössä kungfutselaisten klassikoiden vastustamisessa : kokugaku - oppineet nostivat niiden sijaan tutkimuksen keskiöön varhaisimmat japanilaiset klassikot , jotka olivat heidän mukaansa säästyneet ulkopuoliselta vaikutukselta .	Shinshu Honganjiha ( Jodo Shinshu Honganjiha ) is a  <word>Japan</word> ese Buddhist organization . It belongs to Jodo Shin . Shinshu Otaniha belongs to Jodo Shin as well . Shinshu Honganjiha has declared itself against the Iraq War .	T
Robert Fred Ellsworth ( 11 . kesäkuuta 1926  <word>Lawrence</word> , Kansas , Yhdysvallat – 9 . toukokuuta 2011 ) oli yhdysvaltalainen diplomaatti ja republikaanisen puolueen poliitikko . Hän palveli upseerina Yhdysvaltain laivasto ssa , valmistui lakimieheksi ja oli Korean sodassa .	McDonald Drive leads to US-59 south of the turnpike . East of here , the highway bends east-northeasterly , crosses the Kansas River , and then intersects US-40 and US-59 , which run concurrently , at exit 204 ( East  <word>Lawrence</word> ) .	T
Yhtyeen kokeellinen aikakausi päättyi vuonna 1997 ristiriitaisen vastaanoton saaneeseen " Pop "- albumiin ja PopMart - kiertueeseen . 2000 - luvun alussa yhtye palasi menestyksekkäästi takaisin  <word>valtavirta</word> rockin piiriin albumeillaan " All That You Can ’ t Leave Behind " ja " How to Dismantle an Atomic Bomb ". Yhtyeen vuosina 2009 – 2011 maailmaa kiertänyt U2 360 ° Tour on lipunmyynniltään ja yleisömääriltään kaikkien aikojen eniten menestyksekkäin konserttikiertue .	In 1980 , Cosmos brought in Dain L. Schult with Radioactivity , Inc. who acted initially as a consultant for the station , and instituted a  <word>Mainstream</word> format at the station , which was a hybrid AOR / CHR approach , with specialty programming like Jazz on the side .	T
Turkiseläinten pyynti on nykyään huonosti kannattavaa , joten pyynti on lähinnä haittaeläiminä pidettyjen pienpeto jen , kuten Suomen  <word>luonto</word> on kuulumattoman minkin tai supikoira n saalistusta . Suomessa metsästys on suosittu harrastus , nykyään Suomessa on noin 300 000 metsästäjää , joista viisi prosenttia eli noin 15 000 on naisia .	Along with God of water , God of fire and God of animals , the Kokna also believe in demons . Koknas are mostly  <word>nature</word> worshipers . Therefore , their deities and places of worship are also subject to the nature .	T
Dolomiten on Etelä - Tiroli ssa Italia ssa ilmestyvä  <word>saksankielinen</word> sanomalehti . Sanomalehti ilmestyy kuusi kertaa viikossa , maanantaista lauantaihin . Sen ensimmäinen numero ilmestyi vuonna 1882 nimellä " Der Tiroler ". Lehti kantoi nimeä " Der Tiroler " vuoteen 1923 saakka , jolloin sen nimeksi vaihdettiin " Der Landsmann ".	Blom was born in Bern , Switzerland . His father was of Danish and British descent , and his mother was Swiss . He was educated in  <word>German-speaking</word> Switzerland , and later in England . He was largely self-taught in music . He started in music journalism by assisting Rosa Newmarch in writing program notes for Sir Henry J .	T
Shigesato Itoi ( 糸井 重里 Itoi Shigesato , s . 10 . marraskuuta , 1948 ) on japanilainen tekstinsuunnittelija , esseisti , bloggari , sanoittaja , videopelisuunnittelija ja näyttelijä . Japanin ulkopuolella hänet tunnetaan parhaiten työstään pelisuunnittelijana ja Nintendo n  <word>Mother</word> - pelisarjan luojana .	In securing the deal , the console launched to instant success . In Japan , new titles such as ``  <word>Mother</word> `` and Zelda Game and Watch were released by Nintendo . In North America , Nintendo of America introduced the `` Dragon Warrior `` franchise , a series of three games that had previously released in Japan on the NES .	T
Uuden asemakaavan tehokkaammin rakennettua keskustaosaa varten laati arkkitehti Bertel Jung vuonna 1917 Sonckin jakosuunnitelman pohjalta . Todennäköisesti virike asutuksen tiivistämiseen saatiin  <word>Saarisen</word> Munkkiniemi – Haaga - suunnitelma sta . Tältä osin Jungin kaava jäi kuitenkin toteutumatta .	This new design was for a brick church , with an attached hall , bell tower attached by a glazed passage , and a detached vicarage . Its appearance , largely plain , with narrow windows , was inspired by  <word>Eliel</word> and Eero Saarinen 's Christ Evangelical Church in Minneapolis .	T
Seljänalanen on pienehkö ja syvä järvi Fiskarsinjoen valuma - alueella  <word>Uudenmaan</word> ja Varsinais - Suomen rajalla . Järven pohjoisosa kuuluu Salo on ( ennen vuotta 2009 Kisko on ), lounaisosa Raasepori in ( ennen vuotta 2009 Pohja an ) ja kaakkoisosa Lohja an ( ennen vuotta 2013 Karjalohja an ).	The Swedish-speaking population is mainly concentrated in the coastal areas of Ostrobothnia , Southwest Finland and  <word>Nyland</word> where the percentage of Finland Swedes partly is high , with Swedish being spoken by more than 90 % of the population in several municipalities , and on Åland , where Swedish is spoken by a vast majority of the population and is the only official language .	T
Yleisemmin suhdanneteoriassa hystereesin voidaan katsoa selittävän sitä , miksi kansantalouden tuottavuus ei  <word>laman</word> jälkeen useinkaan palaudu aiemmalle kasvu - uralle , vaan jää usein pysyvästi alhaisemmalle tasolle . Hystereesin olemassaoloa voidaan yhtenä perusteluna sille , miksi olisi talouspoliittisesti perusteltua pyrkiä tasaamaan suhdannevaihtelua siten , että tuotannon taso ei pääse romahtamaan niin paljon , että syntyy pysyvä vaikutuksia .	In February 1892 , Australia was in the midst of a  <word>depression</word> and jobs were scarce when Rudolph Knorr was sent to prison for selling furniture he had bought on hire purchase .	T
Palestiinan lippu , myös palestiinalaisten lippu , otettiin nykymuodossaan käyttöön vuoden 1964 PLO : n konferenssissa . Lipussa on panarabialaiset värit : punainen ,  <word>musta</word> , valkoinen ja vihreä . Se perustuu vuosien 1916 – 1918 arabikapina n lippuun .	The spark of Berman 's cataloging revolution was the inclusion in Library of Congress Subject Headings ( LCSH ) of the term `` kaffir `` , which he came across while working in Zambia : `` Berman was told by offended  <word>black</word> fellow-workers that calling someone a kafir was similar to being called a `` nigger '' in America `` ( Pendergrast ) .	T
Henkilöt voidaan erottaa toisistaan sen perusteella , mitä he sanovat itsestään tai mitä heille sanotaan . Heprealaisessa tekstissä sanojen kieliopilliset muodot ilmaisevat usein suvun ( maskuliini tai feminiini ) ja luvun (  <word>yksikkö</word> tai monikko ), mikä helpottaa henkilöiden tunnistamista . Näiden erojen ilmaisemiseksi täytyy suomen kielessä monesti lisätä selittäviä sanoja oikean alkuperäisen merkityksen välittämiseksi .	The declensions are respectively : The two first in  <word>Singular</word> , and the two last in Plural , while the first of each category are indefinite , the last of each category are definite nouns .	T
Tilidiini ( myös " tilidaatti ") on kauppanimillä Valoron , Valtran ja Tilidin - myytävä synteettinen opioidi , jota käytetään pääasiassa  <word>Sveitsissä</word> , Saksassa ja Belgiassa keskivaikean ja vaikean akuutin tai kroonisen kivun hoitoon .	Fernand Gobet ( born February 12 , 1962 in  <word>Switzerland</word> ) is a cognitive scientist and a cognitive psychologist , currently Professor of Cognitive Psychology at the London School of Economics .	T
Venäjän – Japanin sodan alussa Alfthan nimitettiin 77 . tenginiläisen jalkaväkirykmentin komentajaksi Kutais iin , mistä hänet kuitenkin pian siirrettiin Tbilisi n sotilaskuvernööriksi  <word>Georgia</word> an ja Kaukasian rautateiden sotilasylivalvojaksi ja vuoden 1904 aikana edelleen Jelisavetpol in sotilaskuverööriksi .	In the round of eight , he won 11-0 over NCAA four-times champion from Ohio State Logan Stieber . In the quarterfinal , he rematched World and Olympic champion Vladimer Khinchegashvili of  <word>Georgia</word> and beat him by the score , 6-3 . In the semifinal Rashidov faced with his countryman from Krasnoyarsk , Opan Sat .	T
Kääre oli entisajan lääketieteessä yleinen sairaanhoidollisena apuneuvona käytetty  <word>kangas</word> , joka asetettiin ihmisen iho lle kuivana tai veteen tai lääkeliuokseen kastettuna . Sillä pyrittiin muuttamaan ihon lämpötilaa , vähentämään tulehdus oireita , poistamaan kutina a ja liuottamaan kuollutta ihosolukkoa .	The Great Tapestry of Scotland is a series of embroidered cloths ( rather than a  <word>woven</word> tapestry ) made up of 160 hand stitched panels , depicting aspects of the history of Scotland from 8500 BC until its launch in 2013 .	T
Jára Cimrman syntyi Wien issä joskus 1856 ja 1883 vuosien välillä ( matrikkelin epäselvän käsialan mukaan se voi olla myös 1864 , 1874 , 1868 ja 1884 ). Hänen isä nsä oli  <word>räätäli</word> Leopold Cimrman , hänen äiti nsä oli itävaltalainen näyttelijä Marlen Jelínková - Cimrmanová . Hänellä ei ollut onnellinen lapsuus , koska hänen isänsä ilmoitti hänet tšekkiläis - wieniläiseen kouluun ja hänen äitinsä samaan aikaan itävaltalaiseen .	Peintner was born in 1954 in Zams , near Landeck in Tyrol , the second of seven children of Hubert Peintner , a teacher , and Laura Peintner , née Koeck , a  <word>tailor</word> ess .	T
Tyhjä ääni tarkoittaa  <word>äänestyksessä</word> tai vaali ssa annettua ääntä , joka ei ilmaise kannatusta yhdellekään vaihtoehdolle tai ehdokkaalle ja jota ei voida laskea kenenkään hyväksi . Tyhjän äänen antaja ei katso voivansa kannattaa yhtäkään tarjolla olevista vaihtoehdoista ja se on usein tarkoitettu protestiääneksi .	Prior to DeVos 's confirmation , numerous U.S . Senators from both parties reported tens of thousands of their  <word>constituents</word> having contacted their offices in opposition to the confirmation of DeVos . More than 300 state lawmakers from across the U.S. , overwhelmingly Democrats , voiced their opposition to DeVos 's appointment in a letter to the U.S. Senate sent the day before a scheduled vote on her nomination .	T
Vuonna 1689 Papin ehdotti , että painepumppu tai palje pystyisi pitämään painetta ja raikasta ilmaa yllä  <word>sukelluskello</word> ssa . Insinööri John Smeaton hyödynsi ideaa vuonna 1789 . Papin rakensi ensimmäisenä mallin mäntää hyödyntävästä höyrykoneesta Marburg issa vuonna 1690 huomattuaan painekattilassaan olevan mekaanisen voiman .	The surface stand-by diver should be ready for immediate deployment for a rescue if this is deemed necessary by the diving supervisor , who is responsible for the safety of the dive team and for managing a rescue . Appropriate equipment based on the operational hazards and risk should be available on site . The bellman is the in-water standby diver in wet and dry  <word>bell</word> operations .	T
Vuonna 1914 hän meni töihin Pietariin , jossa osallistui lokakuun vallankumoukseen ja vuonna 1918 liittyi bolševikkipuolueeseen . Vuosina 1922 – 1928 hän työskenteli Leningradin , Vologdan ja Pihkovan alueen puolue - elimissä . Huhtikuussa 1929 hänet lähetettiin NKP ( b ): n  <word>Karjalan</word> aluekomiteaan .	In wooden churches ( even modern ones ) this type of roof is still very popular . The earliest specimen of such a church was recently transported to an abbey in Vologda . Another notable example is an 18th-century church in Kondopoga ,  <word>Karelia</word> .	T
Yleensä kaasufaasipinnoituksella muodostetaan ohutkalvoja , mutta jopa 25 mm paksuja pinnoitekerroksia voidaan onnistuneesti muodostaa tällä menetelmällä . Muodostetut pinnoitteet ovat yleensä huokosettomia , tasapaksuja ja niiden  <word>adheesio</word> pinnan kanssa on hyvä . Lisäksi pinnoitteiden mikrorakenteet ovat hallitusti muodostuneita .	<word>Adhesion</word> – is the tendency of dissimilar particles or surface s to cling to one another ( cohesion refers to the tendency of similar or identical particles/surfaces to cling to one another ) .	T
